1297;ЖК "На московском";пр. Московский (мед.у ул. Овощная и ул.Первомайская) в территориальном округе Майская горка г.Архангельска;64,53122891;40,60;29:22:060412:0088;64,53122891;40,60384547
1298;ЖК "Империал 2 очередь";г.Архангельск, пересеч. ул. Воскресенская и пр. Обводный канал;64,5427637;40,53;29:22:040746:19;64,5427637;40,53371188
1300;ЖК "Омега хаус, 1 очередь";Архангельская обл.асть, г.Архангельск, Ломоновский территориальный округ, Набережная Северной Двины, мед.у ул.Поморская и ул.Володарского;64,5321734;40,52;29:22:050518:12;64,5321734;40,5234618
1301;г.Архангельск, Соломбальский округ, улица Мещерского;г.Архангельск, Соломбальский округ, улица Мещерского;64,5897219;40,52;29:22:022510:1;64,5897219;40,52345768
1302;ЖК "Дом на логинова";г архангельск, Октяб. Территор. Округ, пересечение ул Логинова и Обводный канал 2 оч.;64,54751833;40,54;29:22:040616:868;64,54751833;40,54158202
1307;ЖК "Дом на луговой";г. Архангельск, территориальный округ Майская горка, ул. Луговая;64,52161603;40,65;29:22:060406:0171;64,52161603;40,650894
1309;ЖК "Крылья";Архангельская обл., г.Архангельск, территориальный округ Майская горка, ул. Дачная;64,51786125;40,67;29:22:060406:2093;64,51786125;40,66521687
1310;ЖК "Альфа";г. Архангельск, наб Северной Двины, м/у ул Серафимовича и ул Кронштадского;64,53063078;40,53;29:22:050518:93;64,53063078;40,52830149
1316;ЖК "Ломоносовский";г. Архангельск, ул. Урицкого;64,53053156;40,56;29:22:050506:35;64,53053156;40,5602046
1326;ЖК "Эталон";г. Архангельск, ул. Матросова, д. 2;64,53154607;40,35;29:22:090109:2219;64,53154607;40,34567144
1332;ЖК "поморская-новгородский";Архангельская обл. г.Архангельск, ул.Поморская;64,53946136;40,53;29:22:050501:17;64,53946136;40,53211439
1327;ЖК "Шоколад";Архангельская область, г. Северодвинск, на пересечении ул. Индустриальная и ул. Железнодорожная;64,56496233;39,85;29:28:102026:89;64,56496233;39,85318999
1328;ЖК "Parus";Архангельская обл., г.Свердловск, ул.Ломоносова, д. 83;64,54967255;39,78;29:28:103099:154;64,54967255;39,78108794
1333;Архангельская обл. г.Северодвинкс, ул. Малая Кудьма 11  (строительный шифр 15а/г);Архангельская обл. г.Северодвинкс, ул. Малая Кудьма 11  (строительный шифр 15а/г);64,5356118;39,79;29:28:104162:0020;64,5356118;39,7861915
1334;Архангельская обл., г.Северодвинкс,в р-не пр.Победы д.53 (строительный шифр 15а/г);Архангельская обл., г.Северодвинкс,в р-не пр.Победы д.53 (строительный шифр 15а/г);64,53570931;39,81;29:28:104167:0042;64,53570931;39,80538492
1335;ЖК "Речной";Архангельская обл. г.Северодвинкс, в р-не ул. Республиканская д.38;64,56424122;39,83;29:28:102006:15;64,56424122;39,83228521
1337;ЖК "Акварель";Архангельская обл., г.Северодвинск, в р-не ул. Лесной д 39;64,56027542;39,83;29:28:102024:9;64,56027542;39,8327644
1340;Архангельская обл., г. Котлас, ул. Чернышевского, д.18;Архангельская обл., г. Котлас, ул. Чернышевского, д.18;61,27493427;46,70;29:24:010205:849;61,27493427;46,70496024
1344;Архангельская обл., Котлас, Серафимовича 30;Архангельская обл., Котлас, Серафимовича 30;61,24339029;46,63;29:24:030209:1353;61,24339029;46,62631527
1363;Астраханская обл. Камызякский р-н, г.Камызяк, ул. Ульянова;Астраханская обл. Камызякский р-н, г.Камызяк, ул. Ульянова;48,09543321;46,12;30:05:040136:1353;48,09543321;46,11620269
27;Астраханская обл., г. Астрахань, Кировский р-н, ул. Калинина, д.47б;Астраханская обл., г. Астрахань, Кировский р-н, ул. Калинина, д.47б;48,05085859;46,36;30:12:010042:204;48,05085859;46,35510445
684;ЖК "Квартиры у кремля";г. Астрахань, кировский р-он, ул. Фиолетова/Пугачева,32/8;48,02839776;46,35;30:12:010137:72;48,02839776;46,35069288
749;ЖК "Рыбацкий";Астраханская область г.Астрахань, Советский район ул. 3-я Рыбацкая, д. 1;48,03263222;46,32;30:12:030054:2038;48,03263222;46,32493206
884;ЖК "Флагман";Астраханская область, г. Астрахань, Советский район, ул. Боевая 66;48,02012477;46,33;30:12:030024:474;48,02012477;46,32944025
1345;ЖК "На бабаевского (м)";Астраханская область г. Астрахань, Ленинский район ул. Латышева, 3б, д. 1;48,05601406;46,38;30:12:020287:1457;48,05601406;46,38179287
1358;ЖК "Волжская ривьера (б)";Комплекс жилых и общественных зданий на земельном участке, ограниченном улицами: Ген.Епишева, Донбасской, пер. Семипалатинского, пл. Свободы в Кировском районе г. Астрахани;48,01691853;46,34;30:12:010306:67;48,01691853;46,34055123
1359;г. Астрахань, Кировский р-н, мкр-н "Никитинский бугор-2";г. Астрахань, Кировский р-н, мкр-н "Никитинский бугор-2";48,06813226;46,35;30:12:010068:166;48,06813226;46,35243486
1360;ЖК "Паруса";Астраханская область, г. Астрахань, Кировский район, ул. Бабефа/пер. Островсокго 8/2;48,01369458;46,35;30:12:010287:45;48,01369458;46,34534671
1361;г. Астрахань, ул. Кирова 82, пл. Декабристов 7 , Кирова 76а (2 этап секция А2);г. Астрахань, ул. Кирова 82, пл. Декабристов 7 , Кирова 76а (2 этап секция А2);48,03786419;46,34;30:12:030787:0125;48,03786419;46,33701222
1362;г. Астрахань, ул. Кирова 82, пл. Декабристов 7 (1 этап секция А1);г. Астрахань, ул. Кирова 82, пл. Декабристов 7 (1 этап секция А1);48,0379573;46,34;30:12:030787:3;48,0379573;46,33680548
1365;г. Астрахань, кировский р-н,  ул. Набережная Приволжского Затона, 20;г. Астрахань, кировский р-н,  ул. Набережная Приволжского Затона, 20;48,00628605;46,34;30:12:010556:144;48,00628605;46,33743526
1367;Астраханская область.г.Астрахань, ,ул. Аскакова /Бульварная в Ленинском районе г. Астрахани, д. 2;Астраханская область.г.Астрахань, ,ул. Аскакова /Бульварная в Ленинском районе г. Астрахани, д. 2;48,09727962;46,41;30:12:020058:2924;48,09727962;46,40670355
1368;ЖК "Жилой дом по ул. с.перовской/нововосточной в кировском районе г. астрахани.восток лайф";Астраханская область.г.Астрахань, Кировский район, ул. С.Перовской/ул.Нововосточная;48,07875461;46,35;30:12:010421:1347;48,07875461;46,3485335
1369;ЖК "Многоэтажные жилые дома (№37 по генплану) в квартале жилой застройки по ул. энергетической в ленинском районе гор. астрахани по ул.энергетическая (участок №1,2), ул.энергетическая (участок№2) комфорт";Астраханская область.г.Астрахань, , Ленинском районе по  ул Энергетическая (уч. №1) ЖК "Особый", д. 37;48,08682046;46,41;30:12:020157:169;48,08682046;46,41128334
1370;ЖК "Многоэтажные жилые дома (№39 по генплану) в квартале жилой застройки по ул. энергетической в ленинском районе гор. астрахани по ул.энергетическая (участок №1,2), ул.энергетическая (участок№2) комфорт";Астраханская область.г.Астрахань, , Ленинском районе по  ул Энергетическая (уч. №2) ЖК Особый, д. 39;48,08643254;46,41;30:12:020157:168;48,08643254;46,41028964
1371;г. Астрахань, Советский район, ул. Джанибекова, 18;г. Астрахань, Советский район, ул. Джанибекова, 18;48,0082627;46,33;30:12:030007:174;48,0082627;46,33037534
1372;ЖК "Астраханская обл. г. астрахань кировский район ул коммунистическая/раскольникова 23/6 а";Астраханская обл. г. Астрахань Кировский район ул Коммунистическая/Раскольникова 23/6 а;48,04265676;46,35;30:12:010029:351;48,04265676;46,35448442
1373;ЖК "Жд по ул. куликова 10";г. Астрахань, Кировский район, ул. Куликова, уч. 4, д. 10;48,09122104;46,36;30:12:010434:132;48,09122104;46,35739931
1374;ЖК "Жд по ул. куликова 23";г. Астрахань, Кировский район, ул. Куликова, уч. 5, д. 23;48,09248569;46,36;30:12:010434:133;48,09248569;46,357378
1376;ЖК "Жд по ул. бакинская";г. Астрахань, Советский район, ул. Бакинская, 92;48,02890574;46,34;30:12:030860:244;48,02890574;46,33966926
1377;ЖК "Жд по ул. вагнера";г. Астрахань, Кировский район, ул. Вагнера, д.2;48,06164944;46,35;30:12:010257:342;48,06164944;46,34612195
1378;г. Астрахань, Кировский район, ул. С.Перовская/Магнитогорская, д. 4;г. Астрахань, Кировский район, ул. С.Перовская/Магнитогорская, д. 4;48,05798094;46,35;30:12:010183:63;48,05798094;46,34701752
1379;Астраханская область. г. Астрахани. Ленинский район, 1-я перевозная 131 ;Астраханская область. г. Астрахани. Ленинский район, 1-я перевозная 131 ;48,06624224;46,36;30:12:020551:86;48,06624224;46,3646211
1380;ул. Ахшарумова ,46 в Советскойм районе  г.Астрахани, д. 46;ул. Ахшарумова ,46 в Советскойм районе  г.Астрахани, д. 46;48,02470735;46,34;30:12:030844:796;48,02470735;46,33660502
